22,-1.231494,-1.375903,-1.382866,-1.010085,-0.947404,-0.500372,0.535184,0.845680,0.845680,0.811126,5.639509,-0.209122
23,0.942666,1.495304,1.115751,0.539240,-0.122333,-0.500372,-1.118299,-0.922329,-0.922329,-1.281663,23.877410,9.633122
24,0.656592,0.763428,1.829642,1.525173,-0.397357,-0.500372,-1.187194,-0.796043,-0.796043,-1.281663,23.822249,8.275316
25,1.343169,1.495304,0.104406,0.609663,-0.122333,-0.783145,-1.118299,-1.743191,-1.743191,-1.401251,23.974672,12.364752
26,-1.231494,-1.375903,-1.204393,-0.798814,-0.489031,-0.406114,0.328499,1.477112,1.477112,0.870920,7.459710,-0.280290
27,1.114310,0.763428,1.115751,0.609663,-0.122333,-0.029083,-1.324984,-1.301188,-1.301188,-1.461045,23.914976,10.622956
28,1.285954,1.157515,1.353715,0.539240,0.152691,-0.971661,-1.118299,-1.553761,-1.553761,-1.341457,23.931174,11.250738
29,0.370518,1.044918,1.234733,1.595597,1.252786,-0.500372,-0.704928,-0.796043,-0.796043,-0.863105,23.749208,5.984863
30,0.427733,-0.306238,0.223388,0.680087,0.061016,1.761814,0.397394,0.024819,0.024819,0.512156,22.536391,-0.817075
31,1.400384,1.382708,1.234733,0.609663,-0.214007,-0.217599,-1.462774,-1.238045,-1.238045,-1.221869,23.918264,11.097860
32,-0.716562,-0.981816,-1.263884,-1.010085,-1.222428,0.065175,0.259603,1.350826,1.350826,1.528653,7.928840,-0.291879
33,0.256089,0.313042,0.223388,0.961783,1.802833,1.761814,0.328499,0.466821,0.466821,0.512156,23.434831,-0.303683
34,-0.544917,-0.812921,-0.312030,-0.446694,0.702738,1.950329,1.706401,1.287683,1.287683,0.631744,16.327091,-0.518281
35,1.514813,1.495304,1.234733,0.680087,0.244365,-0.406114,-1.118299,-1.364332,-1.364332,-1.341457,23.930130,10.735292
36,-1.231494,-0.700325,-0.966430,-1.150933,-0.397357,-0.217599,0.535184,0.529964,0.529964,1.648241,3.972280,-0.145139
37,1.114310,1.720497,0.758806,0.539240,-0.489031,-1.914238,-0.911613,-0.985472,-0.985472,-1.281663,23.968703,12.230509
38,0.599377,1.439006,1.056260,0.609663,-0.122333,-0.029083,-1.462774,-0.922329,-0.922329,-1.401251,23.913590,10.646977
39,0.828236,0.819726,1.294224,1.877293,1.161111,-0.217599,-0.842718,-0.985472,-0.985472,-0.982693,23.763879,6.620096
40,0.542163,-0.249940,0.699315,1.313902,1.711159,1.761814,0.052918,-0.606613,-0.606613,-0.324959,23.431048,-0.317747
41,0.484948,0.538235,0.401861,0.468816,0.061016,1.479041,0.948555,0.529964,0.529964,0.512156,23.095301,-0.738769
42,1.285954,1.326409,1.413206,1.313902,-0.397357,-0.217599,-0.911613,-1.238045,-1.238045,-1.281663,23.860027,9.145790
43,-1.403138,-1.094412,-0.966430,-1.855171,-1.039079,-0.406114,0.328499,1.287683,1.287683,0.930714,7.691111,-0.278639
44,1.285954,1.776795,0.461352,-0.305847,-0.672380,-0.594630,-1.049404,-1.301188,-1.301188,-1.162075,24.015271,13.781898
45,0.771022,0.369340,1.591678,0.750511,-0.397357,-0.594630,-1.600565,-1.553761,-1.553761,-1.162075,23.847257,8.795134
46,-0.773776,-0.587729,-0.787957,-0.305847,0.244365,1.196267,1.361925,1.161396,1.161396,0.751332,19.038022,-0.634310
47,1.686457,1.326409,0.401861,-0.446694,-0.672380,-1.537207,-1.187194,-0.922329,-0.922329,-1.281663,24.089091,15.768372
48,-1.174280,-1.319605,-0.609484,-0.869237,-0.030658,0.253690,1.568611,1.161396,1.161396,0.870920,15.218097,-0.482727
49,-0.830991,-1.263307,-0.966430,-0.939661,-0.855729,0.347948,0.672974,1.919115,1.919115,1.708035,8.175614,-0.304939
50,-1.002635,-0.925518,-1.739811,-1.221357,-0.855729,-0.971661,0.741869,0.340535,0.340535,1.110095,6.058505,-0.217486
51,1.457598,1.270111,0.342370,0.257544,0.152691,-1.254434,-1.462774,-1.364332,-1.364332,-1.341457,24.034658,14.132036
52,-1.231494,-1.488499,-0.966430,-1.150933,-2.230848,-0.311856,0.259603,0.971967,0.971967,0.870920,2.522657,-0.085029
53,-0.659347,-0.981816,-0.847448,-0.657966,-1.405777,0.724979,1.086345,1.224540,1.224540,0.631744,17.070828,-0.534214
54,-0.544917,-0.869219,-1.144902,-1.291781,0.061016,-0.688887,0.190708,1.224540,1.224540,0.332774,11.256872,-0.374861
55,-1.174280,-1.094412,-1.561339,-1.080509,-1.039079,-1.160176,0.466289,0.593108,0.593108,1.468859,6.073021,-0.223985
56,-1.117065,-1.094412,-0.787957,-0.587542,-0.489031,0.536463,0.879659,0.466821,0.466821,1.648241,9.146228,-0.318093
57,0.313304,0.594533,1.115751,0.750511,1.527809,0.159432,-0.015977,-0.354040,-0.354040,-0.025990,23.609014,3.136786
58,-0.716562,-0.812921,-0.966430,-0.869237,-0.672380,0.724979,1.293030,1.287683,1.287683,1.409065,14.410197,-0.459544
59,-1.345924,-1.375903,-1.263884,-0.939661,-2.047499,-1.065918,0.121813,0.403678,0.403678,0.811126,3.309139,-0.120186
60,0.771022,0.707129,1.948624,1.243478,-1.039079,-1.348691,-1.738355,-1.174902,-1.174902,-1.162075,23.787277,7.291059
61,-0.773776,-0.981816,-0.431012,-0.657966,-0.672380,1.196267,1.637506,1.287683,1.287683,0.930714,15.477414,-0.480715
62,-1.231494,-0.812921,-1.085412,-0.376270,-0.397357,1.007752,1.775296,0.529964,0.529964,0.691538,14.874973,-0.478180
63,2.029746,0.481937,0.520842,0.468816,-0.489031,-0.783145,-1.118299,-1.301188,-1.301188,-1.162075,24.123472,16.777025
64,-0.544917,0.313042,1.115751,0.187120,1.069437,1.573298,0.948555,0.277392,0.277392,0.033804,21.586839,-0.722702
65,-0.487703,-0.925518,-0.371521,-0.657966,-0.489031,1.950329,1.293030,0.466821,0.466821,0.930714,18.319706,-0.594482
66,-0.659347,-1.038114,-0.609484,-0.657966,0.336040,0.819237,1.293030,0.971967,0.971967,0.930714,15.446860,-0.486687
67,0.771022,0.425639,1.056260,0.961783,0.152691,-1.537207,-1.187194,-1.174902,-1.174902,-1.221869,23.688534,4.692453
68,-1.117065,-0.587729,-0.133557,-0.939661,-0.030658,0.819237,1.499716,1.098253,1.098253,0.571950,18.658496,-0.614768
69,-1.002635,-1.488499,-0.847448,-0.939661,-1.589126,-0.406114,0.604079,0.719394,0.719394,1.050302,2.854428,-0.104320
70,0.599377,0.256744,1.056260,1.666021,1.252786,-0.783145,-1.118299,-1.301188,-1.301188,-1.162075,23.743572,5.711115
71,-0.029985,-0.249940,-0.787957,0.187120,1.252786,2.233103,0.121813,0.340535,0.340535,0.272980,21.685419,-0.734803
72,-0.830991,-1.038114,-1.025921,-0.869237,-0.489031,0.630721,0.672974,0.719394,0.719394,0.811126,6.664584,-0.239325
73,-0.830991,-0.925518,-0.847448,-0.798814,0.061016,-0.311856,0.948555,1.287683,1.287683,1.050302,12.207833,-0.401552
74,1.629243,1.157515,0.461352,0.257544,-1.130753,-1.254434,-1.118299,-1.301188,-1.301188,-1.221869,24.065005,14.903871
75,1.514813,1.720497,0.223388,0.116696,-1.589126,-1.442949,-0.980509,-1.174902,-1.174902,-1.341457,23.972180,12.328622
76,-0.487703,-1.038114,-0.431012,-0.235423,-0.030658,0.347948,1.155240,0.593108,0.593108,0.631744,19.126664,-0.611962
77,0.713807,0.819726,1.115751,1.454750,1.161111,-0.406114,-0.498243,-0.669756,-0.669756,-1.102281,23.638090,3.779983
78,1.285954,1.382708,1.532187,1.384326,-0.764055,-0.688887,-0.980509,-1.174902,-1.174902,-1.341457,23.894692,10.227563
79,-0.888206,-0.981816,-0.847448,-1.010085,-1.130753,-0.029083,0.259603,1.477112,1.477112,1.528653,8.037230,-0.296447
80,-0.716562,-1.432201,-0.490503,-0.869237,0.519389,-0.971661,1.499716,0.845680,0.845680,0.691538,13.684436,-0.434717
81,-0.830991,-0.869219,-0.847448,-0.587542,0.061016,1.007752,1.568611,1.161396,1.161396,0.751332,17.320174,-0.550923
82,1.285954,1.495304,0.401861,0.257544,-0.397357,-1.254434,-0.842718,-0.922329,-0.922329,-1.221869,24.010343,13.672141
83,0.771022,0.932322,0.639824,0.398392,1.619484,1.950329,0.259603,0.656251,0.656251,0.033804,23.276998,-0.625561
84,-0.373273,-0.587729,-0.252539,-0.164999,1.252786,2.044587,0.879659,0.529964,0.529964,0.571950,21.222909,-0.718470
85,-0.945421,-1.263307,-1.501848,-1.010085,-0.855729,-1.065918,0.741869,1.035110,1.035110,1.110095,5.050649,-0.175891
86,-1.345924,-0.756623,-0.966430,-1.784747,-1.039079,-0.029083,0.604079,1.350826,1.350826,1.468859,8.644347,-0.310681
87,-0.888206,-0.925518,-0.728466,-0.939661,-0.214007,0.630721,0.397394,0.908824,0.908824,1.409065,13.860492,-0.444652
88,1.343169,1.495304,0.461352,-1.291781,-0.397357,-0.500372,-1.324984,-1.301188,-1.301188,-1.401251,24.050137,14.745676
89,1.686457,1.270111,0.461352,0.046273,-0.489031,-1.537207,-1.049404,-0.859186,-0.859186,-1.162075,24.083300,15.637911
90,-1.231494,-1.094412,-1.680320,-1.221357,-0.397357,-0.029083,0.535184,0.908824,0.908824,0.870920,5.121937,-0.189602
91,-1.288709,-0.981816,-0.966430,-1.925595,-0.489031,0.159432,-0.980509,0.466821,0.466821,1.409065,6.733768,-0.240488
92,1.285954,1.833093,0.461352,0.468816,-1.039079,-0.783145,-1.393879,-0.859186,-0.859186,-1.102281,24.000554,13.211522
93,2.029746,0.988620,0.342370,0.116696,-0.122333,-1.537207,-1.669460,-1.364332,-1.364332,-1.221869,24.111321,16.463680
94,1.285954,1.607900,0.877788,0.046273,-0.947404,-0.594630,-1.669460,-0.922329,-0.922329,-1.221869,23.979401,12.675536
95,1.629243,1.382708,0.639824,-0.235423,-0.305682,-1.254434,-1.187194,-0.922329,-0.922329,-1.102281,24.027971,13.812865
96,0.599377,1.495304,1.115751,0.820935,-0.122333,-0.311856,-1.600565,-1.048616,-1.048616,-1.341457,23.927403,11.342909
97,-1.117065,-1.038114,-1.085412,-0.305847,-0.397357,0.630721,1.430820,1.098253,1.098253,1.349271,13.842455,-0.454414
98,0.542163,0.932322,0.996769,1.525173,0.977762,-0.500372,-1.118299,-0.922329,-0.922329,-0.564135,23.652863,4.057963
99,0.771022,0.425639,0.639824,0.750511,1.344460,0.913494,0.328499,0.277392,0.277392,-0.085784,23.130734,-0.721424
100,0.427733,0.369340,0.520842,0.539240,1.986182,1.573298,0.328499,0.529964,0.529964,0.272980,22.073491,-0.758250
101,1.228739,1.326409,1.353715,0.257544,-1.405777,-0.500372,-0.567138,-1.301188,-1.301188,-0.922899,23.863409,9.192992
102,-0.830991,-0.869219,-1.025921,-1.150933,0.061016,0.253690,1.224135,0.403678,0.403678,0.930714,11.779074,-0.387619
103,0.427733,0.538235,0.639824,1.173054,0.519389,-0.688887,-0.222662,-1.238045,-1.238045,-0.504341,23.622835,3.384689
104,1.057095,1.382708,1.234733,1.173054,0.061016,-0.783145,-0.980509,-1.616904,-1.616904,-1.341457,23.961774,12.185665
105,0.427733,0.425639,0.818297,0.680087,0.977762,-0.311856,-0.498243,-0.101468,-0.101468,-0.205372,23.557858,2.175302
106,-0.201629,1.101217,1.353715,1.313902,-0.489031,-0.217599,-1.049404,-1.364332,-1.364332,-1.341457,23.847244,8.936177
107,-1.002635,-0.925518,-1.204393,-1.221357,-0.855729,-0.406114,-0.842718,1.161396,1.161396,1.289477,6.605635,-0.257001
108,0.656592,0.425639,0.461352,0.891359,1.069437,0.630721,0.741869,0.024819,0.024819,0.870920,23.311566,-0.559205
109,0.542163,0.481937,0.223388,0.327968,1.161111,1.856072,0.741869,0.466821,0.466821,0.631744,22.936620,-0.827419
110,0.313304,0.481937,0.639824,1.384326,2.169532,0.630721,-0.291557,-0.922329,-0.922329,-0.504341,23.525829,1.631318
111,-0.888206,-1.319605,-0.668975,-0.587542,0.061016,0.253690,1.637506,1.287683,1.287683,0.811126,15.378464,-0.490723
112,-1.174280,-1.375903,-1.739811,-1.221357,-0.397357,-0.029083,0.741869,0.087962,0.087962,0.392568,6.388815,-0.230816
113,0.828236,1.044918,1.353715,0.609663,-0.030658,-1.065918,-1.118299,-1.490618,-1.490618,-1.341457,23.896140,10.210083
114,0.713807,0.538235,0.877788,0.820935,2.169532,0.253690,0.328499,-0.164611,-0.164611,-0.384753,23.474179,0.531079
115,1.285954,1.833093,0.877788,0.468816,-0.305682,-1.254434,-0.842718,-1.680048,-1.680048,-1.162075,23.982575,12.799741
116,-0.716562,-1.094412,-0.966430,-0.517118,-0.489031,0.253690,0.397394,0.529964,0.529964,0.990508,10.236216,-0.348930
117,-1.002635,-0.700325,-0.966430,-1.432628,-1.130753,0.347948,0.672974,1.413969,1.413969,1.409065,7.124913,-0.253541
118,0.256089,1.270111,1.472697,0.398392,-0.947404,-0.688887,-0.773823,-1.680048,-1.680048,-1.221869,23.808261,7.590186
119,-0.373273,-0.531430,-0.252539,-0.024151,-0.397357,1.102010,0.259603,0.593108,0.593108,-0.922899,19.539658,-0.642009
120,-0.888206,-1.150710,-1.085412,-1.080509,-1.039079,0.253690,0.672974,1.161396,1.161396,1.409065,9.682382,-0.340141
121,0.828236,1.326409,1.294224,0.398392,-0.030658,-0.500372,-1.669460,-0.859186,-0.859186,-1.162075,23.874300,9.668708
122,0.370518,0.087849,0.818297,0.046273,1.161111,0.442206,0.879659,0.529964,0.529964,-0.324959,21.514563,-0.750801
123,-0.830991,-0.925518,-1.620829,-1.080509,-0.672380,-0.500372,0.604079,0.719394,0.719394,1.648241,4.886538,-0.177429
124,0.771022,1.270111,1.294224,0.539240,0.152691,-0.500372,-1.600565,-1.111759,-1.111759,-1.341457,23.905277,10.222757
125,-1.117065,-1.544798,-1.085412,-1.150933,-2.139173,-1.160176,0.672974,1.161396,1.161396,1.169889,2.216837,-0.073040
126,-0.773776,-1.150710,-0.906939,-1.221357,-0.580706,0.724979,0.948555,1.224540,1.224540,1.409065,15.066677,-0.473246
127,0.713807,1.101217,1.532187,0.398392,-0.397357,-0.877403,-0.636033,-0.985472,-0.985472,-0.982693,23.802865,7.541899
128,-0.602132,-0.756623,-1.620829,-1.080509,-0.672380,-0.217599,0.052918,1.603399,1.603399,1.169889,8.464352,-0.311109
129,-0.544917,-1.094412,-1.263884,-0.376270,0.152691,1.007752,1.637506,1.287683,1.287683,0.870920,16.819398,-0.530939
130,-0.945421,-0.475132,-0.906939,-0.939661,-0.947404,0.536463,1.430820,1.098253,1.098253,0.631744,16.869082,-0.544642
131,-0.716562,-1.319605,-0.431012,-1.010085,0.061016,1.856072,1.430820,0.908824,0.908824,0.811126,17.463372,-0.557480
132,-1.288709,-0.869219,-1.620829,-0.446694,-0.397357,0.347948,0.741869,0.782537,0.782537,1.528653,13.837557,-0.444626
133,0.542163,1.213813,1.294224,0.680087,0.152691,-0.217599,-1.324984,-0.796043,-0.796043,-0.922899,23.909419,10.707392
134,-0.087200,-0.024747,-0.668975,0.116696,1.252786,1.007752,1.224135,0.277392,0.277392,-0.085784,20.557809,-0.677360
135,-0.487703,-0.812921,-1.025921,-0.517118,-0.122333,0.724979,1.637506,1.287683,1.287683,0.512156,17.579709,-0.565172
136,-1.174280,-1.150710,-1.561339,-1.080509,-1.039079,-0.029083,0.672974,1.161396,1.161396,0.571950,3.457294,-0.118568
137,-0.773776,-1.207009,-0.847448,-0.728390,-0.122333,0.724979,0.741869,1.161396,1.161396,0.930714,13.682660,-0.446560
138,-0.430488,-0.925518,-0.371521,-0.305847,0.702738,0.819237,1.361925,0.845680,0.845680,0.033804,15.722116,-0.491373
139,0.256089,1.044918,0.996769,1.736445,1.069437,-0.217599,-0.980509,-0.796043,-0.796043,-1.102281,23.710747,4.935361
140,2.029746,1.213813,-0.074066,0.187120,0.152691,-1.442949,-1.256089,-1.553761,-1.553761,-1.341457,24.149377,17.498893
141,-0.487703,-0.362536,-0.371521,-0.305847,0.794413,1.007752,1.637506,1.098253,1.098253,0.870920,19.001133,-0.633842
142,-0.716562,-0.475132,-0.490503,-0.869237,-0.580706,1.573298,1.293030,1.224540,1.224540,0.093598,18.617218,-0.609248
143,-0.716562,-0.249940,-0.252539,-0.376270,0.702738,1.667556,1.499716,0.908824,0.908824,0.631744,16.942630,-0.545229
144,2.086960,0.481937,0.461352,0.257544,-0.305682,-1.725722,-1.531669,-1.553761,-1.553761,-1.162075,24.112265,16.437491
145,-0.430488,-0.081045,0.104406,0.046273,0.886087,0.819237,0.810764,0.466821,0.466821,0.751332,20.692611,-0.692456
146,-1.231494,-0.925518,-1.620829,-1.221357,-0.672380,-0.594630,0.466289,1.224540,1.224540,0.990508,7.809802,-0.286440
147,-0.773776,-0.812921,-0.668975,-0.587542,-0.305682,0.347948,1.430820,1.350826,1.350826,0.691538,12.303155,-0.409519
148,1.400384,1.495304,0.461352,0.257544,-0.305682,-1.819980,-1.393879,-1.427475,-1.427475,-1.281663,23.941876,11.645185
149,1.343169,1.833093,0.580333,0.257544,-1.222428,-0.500372,-1.669460,-0.796043,-0.796043,-1.162075,23.980014,12.813984
150,-1.288709,-1.488499,-0.847448,-1.010085,-1.589126,-0.500372,0.535184,1.035110,1.035110,0.512156,4.200845,-0.144669
151,-1.174280,-0.587729,-0.490503,-1.010085,0.061016,0.630721,1.844191,1.224540,1.224540,0.811126,17.109914,-0.548221
152,-1.174280,-1.319605,-0.787957,-0.587542,-0.672380,0.913494,1.017450,1.413969,1.413969,0.990508,14.355397,-0.459360
153,0.828236,0.763428,1.532187,1.525173,-0.122333,-1.065918,-1.118299,-1.553761,-1.553761,-0.982693,23.834535,8.577121
154,-0.888206,-1.488499,-0.847448,-1.010085,-0.489031,0.724979,0.259603,0.719394,0.719394,1.528653,9.171006,-0.321881
155,-0.487703,-0.587729,-0.014576,-1.503052,0.886087,1.761814,0.879659,0.529964,0.529964,0.512156,21.274324,-0.716552
156,0.828236,0.594533,1.472697,1.806869,-0.397357,-0.783145,-0.842718,-1.111759,-1.111759,-1.102281,23.759711,6.106094
157,-0.659347,-1.150710,-0.668975,-0.446694,0.519389,1.479041,-0.222662,0.277392,0.277392,0.571950,15.839021,-0.499112
158,2.086960,1.101217,0.639824,0.539240,-0.214007,-1.160176,-1.738355,-1.616904,-1.616904,-1.341457,24.107169,16.297133
159,0.942666,1.270111,1.413206,1.454750,-0.030658,-2.102753,-0.980509,-1.806334,-1.806334,-0.803311,23.778789,6.556674
160,-1.117065,-1.263307,-1.561339,-0.869237,-0.305682,0.347948,0.672974,1.413969,1.413969,1.169889,9.214161,-0.322075
161,0.427733,1.101217,1.770151,1.243478,-0.397357,-1.631465,-1.118299,-1.174902,-1.174902,-1.162075,23.869566,9.562629
162,1.057095,1.157515,1.175242,1.595597,0.427715,-1.442949,-0.980509,-1.111759,-1.111759,-0.982693,23.822022,8.072521
163,0.484948,0.425639,0.104406,0.468816,0.977762,1.573298,0.741869,-0.354040,-0.354040,0.452362,22.537353,-0.773777
164,0.484948,0.256744,0.818297,0.750511,0.244365,1.102010,0.328499,0.403678,0.403678,0.332774,22.267427,-0.755613
165,-1.117065,-1.488499,-0.906939,-1.080509,-0.489031,-0.123341,0.397394,1.287683,1.287683,0.930714,11.086127,-0.391990
166,0.828236,0.932322,1.829642,1.173054,0.061016,-0.783145,-1.118299,-0.922329,-0.922329,-1.281663,23.794010,7.472494
167,-0.487703,-0.137343,-1.144902,0.116696,1.069437,0.442206,1.775296,0.403678,0.403678,0.452362,18.843988,-0.620077
168,-0.029985,-0.024747,-0.847448,0.187120,1.252786,1.950329,0.259603,0.277392,0.277392,0.392568,21.498485,-0.727947
169,-1.231494,-1.319605,-1.442357,-1.150933,-1.589126,-0.783145,-0.222662,0.593108,0.593108,1.409065,2.883044,-0.104099
170,0.828236,1.439006,0.996769,0.187120,0.061016,-0.217599,-0.980509,-1.553761,-1.553761,-1.341457,23.983493,12.409296
171,-1.117065,-0.700325,-1.620829,-0.587542,-0.855729,0.065175,0.672974,0.908824,0.908824,1.468859,5.429273,-0.210596
172,-0.602132,0.932322,0.996769,1.595597,1.069437,-1.537207,-0.911613,-0.922329,-0.922329,-0.922899,23.715215,4.997457
173,-0.659347,-1.038114,-0.787957,-0.587542,-0.214007,0.536463,1.706401,1.161396,1.161396,0.452362,16.556611,-0.527435
174,2.201390,0.988620,0.282879,0.327968,-0.489031,-1.254434,-1.738355,-1.111759,-1.111759,-1.221869,24.095142,15.946818
175,0.999880,1.382708,1.234733,0.750511,-0.214007,-0.783145,-1.049404,-0.985472,-0.985472,-1.221869,23.945876,11.666525
176,0.484948,0.369340,1.115751,1.173054,0.152691,0.065175,-1.324984,-0.796043,-0.796043,-1.162075,23.702891,4.609755
177,-0.659347,0.876024,1.056260,-0.798814,1.344460,1.573298,0.879659,-0.038324,-0.038324,0.392568,22.792080,-0.776007
178,-0.888206,-0.869219,-1.204393,-1.080509,-0.305682,0.065175,0.190708,1.161396,1.161396,0.392568,11.252738,-0.371113
179,-1.288709,-1.094412,-1.620829,-1.221357,-0.672380,-0.123341,0.328499,0.529964,0.529964,1.468859,6.017663,-0.234726
180,0.771022,1.101217,1.353715,1.595597,0.061016,-0.406114,-0.842718,-1.364332,-1.364332,-1.221869,23.796888,7.232126
181,0.427733,0.594533,0.163897,0.609663,1.344460,0.913494,0.466289,0.340535,0.340535,-0.384753,23.494314,0.112469
182,-0.373273,-0.531430,0.044915,-0.024151,-0.672380,0.819237,1.224135,1.161396,1.161396,0.272980,19.610784,-0.655727
183,0.256089,0.707129,1.829642,1.173054,-0.489031,-0.971661,-1.738355,-0.922329,-0.922329,-1.341457,23.789561,7.138616
184,-0.830991,-0.925518,-1.323375,-0.446694,0.152691,0.253690,0.810764,0.719394,0.719394,0.571950,12.789357,-0.414703
185,-1.288709,-1.038114,-1.263884,-1.221357,-0.672380,-0.594630,0.397394,0.593108,0.593108,1.289477,6.058202,-0.223594
186,0.828236,1.382708,1.353715,0.609663,0.152691,-0.500372,-0.980509,-1.174902,-1.174902,-1.341457,23.948933,11.720940
187,-0.602132,-0.925518,-0.728466,-0.446694,0.336040,0.630721,1.155240,0.971967,0.971967,0.332774,15.902106,-0.495848
188,-1.117065,-1.150710,-0.966430,-1.503052,-0.855729,-1.254434,0.466289,1.540256,1.540256,1.409065,9.278308,-0.337701
189,-1.231494,-0.981816,-0.906939,-0.587542,-0.489031,0.159432,0.328499,0.656251,0.656251,1.468859,6.152257,-0.221083
190,0.599377,0.707129,0.401861,1.173054,1.161111,0.159432,-0.222662,-0.922329,-0.922329,-1.042487,23.660500,4.183229
191,-0.888206,-1.094412,-1.323375,-1.573476,-0.947404,-0.783145,0.328499,1.477112,1.477112,0.392568,8.324556,-0.300580
192,0.370518,0.650831,0.699315,1.102630,0.794413,1.950329,0.604079,0.087962,0.087962,0.751332,23.338455,-0.534114
193,-1.345924,-0.925518,-1.263884,-0.305847,-0.122333,0.159432,0.741869,0.971967,0.971967,0.691538,16.044099,-0.501594
194,2.201390,1.044918,0.282879,0.539240,-0.305682,-1.160176,-1.669460,-1.238045,-1.238045,-1.341457,24.126173,16.973369
195,-1.345924,-1.544798,-0.847448,-1.643900,-0.672380,0.159432,0.879659,1.350826,1.350826,1.528653,9.677557,-0.334480
196,-0.888206,-0.812921,-1.561339,-1.573476,-0.855729,-0.311856,0.672974,1.161396,1.161396,1.349271,7.623488,-0.286488
197,-0.487703,-0.418834,-0.371521,-0.164999,1.252786,1.950329,0.948555,0.529964,0.529964,0.512156,21.158882,-0.709715
198,1.743672,1.213813,0.461352,0.257544,-0.030658,-1.631465,-1.324984,-1.680048,-1.680048,-1.341457,24.143963,17.478891
199,-0.773776,-0.812921,-0.906939,-1.010085,-0.122333,0.253690,0.604079,1.035110,1.035110,1.110095,14.741702,-0.468895
200,-0.258844,-1.544798,-0.312030,-1.150933,0.061016,1.761814,1.568611,0.593108,0.593108,0.930714,17.397169,-0.551605
201,-1.345924,-1.488499,-1.085412,-0.869237,-0.764055,-1.160176,0.741869,0.719394,0.719394,1.289477,5.703463,-0.205024
202,-0.888206,-0.981816,-0.787957,-0.446694,-0.214007,-0.500372,1.017450,0.908824,0.908824,0.930714,11.714722,-0.387703
203,-0.087200,-0.925518,0.104406,-0.376270,0.886087,1.667556,0.741869,-0.354040,-0.354040,0.093598,20.452909,-0.684576
204,0.656592,1.551602,0.520842,0.187120,-0.305682,-1.065918,-1.118299,-1.743191,-1.743191,-1.281663,23.990828,13.360473
205,-0.773776,-1.150710,-0.966430,-1.150933,-0.764055,0.159432,0.466289,0.782537,0.782537,1.050302,9.695056,-0.340480
206,-0.659347,-0.869219,-0.966430,-0.798814,-0.397357,-0.311856,1.017450,1.098253,1.098253,0.631744,11.807746,-0.395128
207,1.972531,0.819726,0.877788,0.327968,-0.672380,-2.385527,-1.187194,-1.427475,-1.427475,-1.221869,24.105523,16.172844
